Gen,Gewebe,Zeitpunkt,RPKM,Gen_ID,Zeit_Nr,Chromosom,Beschreibung
HMGA2,Testis,18wpc,1.32943193508267,ENSG00000149948,12,12,high mobility group AT-hook 2 [Source:HGNC Symbol;Acc:HGNC:5009]
HMGA2,Testis,19wpc,0.630877001566905,ENSG00000149948,13,12,high mobility group AT-hook 2 [Source:HGNC Symbol;Acc:HGNC:5009]
HMGA2,Testis,4wpc,75.6436606164365,ENSG00000149948,1,12,high mobility group AT-hook 2 [Source:HGNC Symbol;Acc:HGNC:5009]
HMGA2,Testis,5wpc,76.85036924046909,ENSG00000149948,2,12,high mobility group AT-hook 2 [Source:HGNC Symbol;Acc:HGNC:5009]
HMGA2,Testis,6wpc,91.30411250175544,ENSG00000149948,3,12,high mobility group AT-hook 2 [Source:HGNC Symbol;Acc:HGNC:5009]
HMGA2,Testis,7wpc,75.8546779335214,ENSG00000149948,4,12,high mobility group AT-hook 2 [Source:HGNC Symbol;Acc:HGNC:5009]
HMGA2,Testis,8wpc,19.448747083759834,ENSG00000149948,5,12,high mobility group AT-hook 2 [Source:HGNC Symbol;Acc:HGNC:5009]
HMGA2,Testis,9wpc,5.902990641868955,ENSG00000149948,6,12,high mobility group AT-hook 2 [Source:HGNC Symbol;Acc:HGNC:5009]
HMGA2,Testis,senior,0.755724306861539,ENSG00000149948,23,12,high mobility group AT-hook 2 [Source:HGNC Symbol;Acc:HGNC:5009]
HMGA2,Testis,infant,0.09243112917133205,ENSG00000149948,16,12,high mobility group AT-hook 2 [Source:HGNC Symbol;Acc:HGNC:5009]
HMGA2,Testis,teenager,0.5727852146688734,ENSG00000149948,19,12,high mobility group AT-hook 2 [Source:HGNC Symbol;Acc:HGNC:5009]
HMGA2,Testis,olderMidAge,0.535797414422403,ENSG00000149948,22,12,high mobility group AT-hook 2 [Source:HGNC Symbol;Acc:HGNC:5009]
HMGA2,Testis,toddler,0.180202274949101,ENSG00000149948,17,12,high mobility group AT-hook 2 [Source:HGNC Symbol;Acc:HGNC:5009]
HMGA2,Testis,youngAdult,0.49483968333624867,ENSG00000149948,20,12,high mobility group AT-hook 2 [Source:HGNC Symbol;Acc:HGNC:5009]
HMGA2,Testis,youngMidAge,0.41168530357557,ENSG00000149948,21,12,high mobility group AT-hook 2 [Source:HGNC Symbol;Acc:HGNC:5009]
HMGA2,Testis,teenager,0.12869354182385534,ENSG00000149948,19,12,high mobility group AT-hook 2 [Source:HGNC Symbol;Acc:HGNC:5009]
AR,Brain,10wpc,0.227117095332614,ENSG00000169083,7,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Brain,11wpc,0.22869307212446727,ENSG00000169083,8,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Brain,12wpc,0.0882737445611655,ENSG00000169083,9,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Brain,13wpc,0.23694711416652867,ENSG00000169083,10,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Brain,16wpc,0.06305623846521316,ENSG00000169083,11,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Brain,18wpc,0.0115373842815488,ENSG00000169083,12,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Brain,19wpc,0.13644293930564022,ENSG00000169083,13,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Brain,20wpc,0.1728351282835235,ENSG00000169083,14,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Brain,4wpc,1.4497036620149566,ENSG00000169083,1,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Brain,5wpc,1.39696558271804,ENSG00000169083,2,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Brain,7wpc,1.1094321222683288,ENSG00000169083,4,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Brain,8wpc,0.386689926073583,ENSG00000169083,5,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Brain,9wpc,0.3432236123624457,ENSG00000169083,6,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Brain,infant,0.391450253912499,ENSG00000169083,16,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Brain,newborn,0.47245060788738097,ENSG00000169083,15,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Brain,olderMidAge,0.27361605560381397,ENSG00000169083,22,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Brain,school,0.44091270913321046,ENSG00000169083,18,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Brain,senior,0.2709117348128095,ENSG00000169083,23,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Brain,teenager,0.40030499397825,ENSG00000169083,19,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Brain,toddler,0.634724405466744,ENSG00000169083,17,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Brain,youngAdult,0.4076406034795337,ENSG00000169083,20,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Brain,youngMidAge,0.37874195750785,ENSG00000169083,21,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Cerebellum,10wpc,0.583097309023785,ENSG00000169083,7,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Cerebellum,11wpc,0.4654008063507095,ENSG00000169083,8,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Cerebellum,12wpc,0.33284904107618235,ENSG00000169083,9,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Cerebellum,13wpc,0.49899990371591463,ENSG00000169083,10,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Cerebellum,16wpc,0.4027541616666903,ENSG00000169083,11,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Cerebellum,4wpc,1.71429120400836,ENSG00000169083,1,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Cerebellum,5wpc,1.322167310613536,ENSG00000169083,2,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Cerebellum,6wpc,1.0687004689616488,ENSG00000169083,3,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Cerebellum,7wpc,0.4528885341868637,ENSG00000169083,4,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Cerebellum,8wpc,0.3007710686278755,ENSG00000169083,5,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Cerebellum,9wpc,0.3141051219794005,ENSG00000169083,6,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Cerebellum,infant,0.271781762877826,ENSG00000169083,16,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Cerebellum,newborn,0.7275806963492938,ENSG00000169083,15,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Cerebellum,olderMidAge,0.11002488936955765,ENSG00000169083,22,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Cerebellum,school,0.16278323227987407,ENSG00000169083,18,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Cerebellum,senior,0.1428309580044068,ENSG00000169083,23,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Cerebellum,teenager,0.14266744549284976,ENSG00000169083,19,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Cerebellum,toddler,0.168654114838231,ENSG00000169083,17,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Cerebellum,youngAdult,0.11910737588521006,ENSG00000169083,20,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Cerebellum,youngMidAge,0.129872816732831,ENSG00000169083,21,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Heart,10wpc,0.36710316183280567,ENSG00000169083,7,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Heart,11wpc,0.5684059006495492,ENSG00000169083,8,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Heart,12wpc,0.410415282362759,ENSG00000169083,9,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Heart,13wpc,0.5755442456414683,ENSG00000169083,10,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Heart,16wpc,2.8154779144887847,ENSG00000169083,11,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Heart,18wpc,0.25740514035976,ENSG00000169083,12,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Heart,19wpc,0.7976388448889774,ENSG00000169083,13,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Heart,4wpc,0.3578565147876685,ENSG00000169083,1,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Heart,5wpc,1.094310684935614,ENSG00000169083,2,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Heart,6wpc,0.9658472024652325,ENSG00000169083,3,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Heart,7wpc,1.0680837262825604,ENSG00000169083,4,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Heart,8wpc,0.4764688436926802,ENSG00000169083,5,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Heart,9wpc,0.693336920636093,ENSG00000169083,6,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Heart,infant,2.84893218780712,ENSG00000169083,16,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Heart,newborn,3.33933161066052,ENSG00000169083,15,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Heart,olderMidAge,2.11240523545811,ENSG00000169083,22,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Heart,teenager,3.00714403282368,ENSG00000169083,19,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Heart,toddler,4.38408372307377,ENSG00000169083,17,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Heart,youngAdult,5.69319604319457,ENSG00000169083,20,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Kidney,10wpc,0.45359292887413166,ENSG00000169083,7,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Kidney,11wpc,0.416428032196109,ENSG00000169083,8,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Kidney,12wpc,0.6951899416406795,ENSG00000169083,9,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Kidney,13wpc,0.554355375716403,ENSG00000169083,10,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Kidney,16wpc,0.7257061918513865,ENSG00000169083,11,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Kidney,18wpc,0.7859762183227735,ENSG00000169083,12,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Kidney,19wpc,0.59464880534084,ENSG00000169083,13,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Kidney,20wpc,0.8011454510287975,ENSG00000169083,14,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Kidney,4wpc,0.368890863528416,ENSG00000169083,1,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Kidney,5wpc,1.069350070843274,ENSG00000169083,2,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Kidney,6wpc,0.8733242870265214,ENSG00000169083,3,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Kidney,7wpc,0.6143616751280749,ENSG00000169083,4,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Kidney,8wpc,0.333708023677674,ENSG00000169083,5,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Kidney,9wpc,0.314203305184526,ENSG00000169083,6,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Kidney,infant,0.952567590824428,ENSG00000169083,16,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Kidney,newborn,0.8222507055421904,ENSG00000169083,15,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Kidney,school,0.638749099495457,ENSG00000169083,18,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Kidney,toddler,1.26021141082051,ENSG00000169083,17,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Liver,10wpc,0.10316998681423563,ENSG00000169083,7,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Liver,11wpc,0.09478452505305086,ENSG00000169083,8,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Liver,12wpc,0.251280502789927,ENSG00000169083,9,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Liver,13wpc,0.276555003023243,ENSG00000169083,10,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Liver,16wpc,0.245788490112998,ENSG00000169083,11,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Liver,18wpc,0.6145013408255213,ENSG00000169083,12,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Liver,19wpc,0.5606445965398704,ENSG00000169083,13,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Liver,20wpc,1.8933310112562252,ENSG00000169083,14,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Liver,4wpc,0.2560229348199038,ENSG00000169083,1,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Liver,5wpc,0.0794052762108539,ENSG00000169083,2,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Liver,6wpc,0.08610763956507406,ENSG00000169083,3,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Liver,7wpc,0.10065944772679797,ENSG00000169083,4,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Liver,8wpc,0.09571713980012858,ENSG00000169083,5,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Liver,9wpc,0.12401345973037733,ENSG00000169083,6,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Liver,infant,23.7622848269644,ENSG00000169083,16,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Liver,newborn,0.980754368095502,ENSG00000169083,15,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Liver,olderMidAge,25.3948383722685,ENSG00000169083,22,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Liver,school,30.640905071918,ENSG00000169083,18,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Liver,senior,16.51262493788855,ENSG00000169083,23,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Liver,teenager,20.0659013337428,ENSG00000169083,19,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Liver,toddler,20.9688466059201,ENSG00000169083,17,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Liver,youngAdult,18.818837618924068,ENSG00000169083,20,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Ovary,10wpc,0.8086049328836911,ENSG00000169083,7,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Ovary,11wpc,1.38311465699814,ENSG00000169083,8,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Ovary,12wpc,1.17218168729889,ENSG00000169083,9,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Ovary,13wpc,1.4929118598151,ENSG00000169083,10,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Ovary,16wpc,2.17742880755157,ENSG00000169083,11,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Ovary,18wpc,0.9904711997919016,ENSG00000169083,12,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Ovary,4wpc,0.45330555471507794,ENSG00000169083,1,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Ovary,5wpc,1.11954806126137,ENSG00000169083,2,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Ovary,6wpc,0.89902987117072,ENSG00000169083,3,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Ovary,7wpc,1.194892484713835,ENSG00000169083,4,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Ovary,8wpc,0.8163296956327455,ENSG00000169083,5,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Ovary,9wpc,0.667872029433222,ENSG00000169083,6,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Testis,10wpc,1.730482477482635,ENSG00000169083,7,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Testis,11wpc,1.922821911113675,ENSG00000169083,8,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Testis,12wpc,2.18543635848237,ENSG00000169083,9,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Testis,13wpc,3.0880793252869867,ENSG00000169083,10,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Testis,16wpc,8.36209130946602,ENSG00000169083,11,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Testis,18wpc,9.18936076481782,ENSG00000169083,12,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Testis,19wpc,4.88048808142722,ENSG00000169083,13,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Testis,4wpc,0.36315606279206,ENSG00000169083,1,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Testis,5wpc,0.9084193091254245,ENSG00000169083,2,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Testis,6wpc,0.8072352552749404,ENSG00000169083,3,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Testis,7wpc,1.1667605885502834,ENSG00000169083,4,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Testis,8wpc,0.816998940699666,ENSG00000169083,5,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Testis,9wpc,2.07254600883365,ENSG00000169083,6,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Testis,senior,1.12743218405596,ENSG00000169083,23,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Testis,infant,7.692274043071835,ENSG00000169083,16,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Testis,teenager,1.6530702759227198,ENSG00000169083,19,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Testis,olderMidAge,1.7361736143850801,ENSG00000169083,22,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Testis,toddler,9.29757715271119,ENSG00000169083,17,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Testis,youngAdult,1.8284750869791466,ENSG00000169083,20,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Testis,youngMidAge,2.09849345225158,ENSG00000169083,21,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
AR,Testis,teenager,3.71715172381643,ENSG00000169083,19,X,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
A2M,Brain,10wpc,10.8281087299981,ENSG00000175899,7,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Brain,11wpc,13.576868319756924,ENSG00000175899,8,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Brain,12wpc,17.6146680599616,ENSG00000175899,9,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Brain,13wpc,15.883865651165843,ENSG00000175899,10,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Brain,16wpc,9.93330353523677,ENSG00000175899,11,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Brain,18wpc,3.99248917995906,ENSG00000175899,12,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Brain,19wpc,15.959311638318724,ENSG00000175899,13,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Brain,20wpc,20.12500952046785,ENSG00000175899,14,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Brain,4wpc,15.0880733564649,ENSG00000175899,1,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Brain,5wpc,12.049334034482051,ENSG00000175899,2,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Brain,7wpc,10.53107953481486,ENSG00000175899,4,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Brain,8wpc,7.838888977808455,ENSG00000175899,5,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Brain,9wpc,7.91335356947578,ENSG00000175899,6,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Brain,infant,24.624571952184,ENSG00000175899,16,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Brain,newborn,19.340220007634333,ENSG00000175899,15,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Brain,olderMidAge,22.81468532934535,ENSG00000175899,22,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Brain,school,31.619869658640553,ENSG00000175899,18,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Brain,senior,22.232070692031897,ENSG00000175899,23,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Brain,teenager,25.507137356150032,ENSG00000175899,19,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Brain,toddler,47.710695645894035,ENSG00000175899,17,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Brain,youngAdult,29.174838417572598,ENSG00000175899,20,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Brain,youngMidAge,28.3140770600824,ENSG00000175899,21,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Cerebellum,10wpc,14.38050821644565,ENSG00000175899,7,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Cerebellum,11wpc,12.25100158957442,ENSG00000175899,8,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Cerebellum,12wpc,14.590064088912868,ENSG00000175899,9,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Cerebellum,13wpc,21.420325428333367,ENSG00000175899,10,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Cerebellum,16wpc,11.06768848327966,ENSG00000175899,11,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Cerebellum,4wpc,18.087371630398565,ENSG00000175899,1,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Cerebellum,5wpc,14.045249260717199,ENSG00000175899,2,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Cerebellum,6wpc,7.359076966546833,ENSG00000175899,3,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Cerebellum,7wpc,8.710618429293833,ENSG00000175899,4,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Cerebellum,8wpc,6.371362973275293,ENSG00000175899,5,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Cerebellum,9wpc,7.00755045340839,ENSG00000175899,6,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Cerebellum,infant,10.334319408455743,ENSG00000175899,16,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Cerebellum,newborn,27.949517278155852,ENSG00000175899,15,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Cerebellum,olderMidAge,12.772937623857086,ENSG00000175899,22,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Cerebellum,school,16.850525653044034,ENSG00000175899,18,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Cerebellum,senior,29.7365988858981,ENSG00000175899,23,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Cerebellum,teenager,16.149522522971473,ENSG00000175899,19,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Cerebellum,toddler,18.28503991574645,ENSG00000175899,17,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Cerebellum,youngAdult,18.965267562494034,ENSG00000175899,20,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Cerebellum,youngMidAge,12.41714585319312,ENSG00000175899,21,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Heart,10wpc,38.0164960419929,ENSG00000175899,7,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Heart,11wpc,58.89302318468197,ENSG00000175899,8,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Heart,12wpc,83.8677383411055,ENSG00000175899,9,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Heart,13wpc,56.0395006614652,ENSG00000175899,10,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Heart,16wpc,124.44919887113801,ENSG00000175899,11,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Heart,18wpc,146.269990525214,ENSG00000175899,12,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Heart,19wpc,195.98176639441766,ENSG00000175899,13,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Heart,4wpc,10.1983184271512,ENSG00000175899,1,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Heart,5wpc,113.72390457209804,ENSG00000175899,2,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Heart,6wpc,9.49272270627416,ENSG00000175899,3,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Heart,7wpc,24.227446183694735,ENSG00000175899,4,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Heart,8wpc,23.8869576043227,ENSG00000175899,5,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Heart,9wpc,25.208337980532168,ENSG00000175899,6,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Heart,infant,160.18974436781332,ENSG00000175899,16,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
